dorzolamida (cloridrato),Mundipharma,TRUSOPT,100290027,20mg/mL,sol oft,12/11/2012
doxazosina (mesilato),Merck S/A,MESILATO DE DOXAZOSINA,100890277,2mg,com,20/11/2012; 04/2/2013
doxazosina (mesilato),Merck S/A,MESILATO DE DOXAZOSINA,100890277,4 mg,com,20/11/2012; 04/2/2013
doxazosina (mesilato),Pfizer,CARDURAN XL,102160046,"4,0 mg",com lib cont,12/11/2012
doxiciclina (cloridrato),Wyeth,VIBRAMICINA,121100437,100mg,com rev,12/11/2012
doxiciclina monoidratada,Wyeth,VIBRAMICINA,121100437,100mg,com sol,12/11/2012
doxorrubicina (cloridrato),Wyeth,ADRIBLASTINA RD,121100357,10mg,pó sol inj,12/11/2012
doxorrubicina (cloridrato),Wyeth,ADRIBLASTINA RD,121100357,50mg,pó sol inj,12/11/2012
doxorrubicina (cloridrato),Janssen Cilag,CAELYX,112363399,2 mg/mL,sus inj,28/09/2016
doxorrubicina (cloridrato),Libbs,FAULDOXO,100330134,2mg/mL,sol inj,18/09/2017
droperidol,Cristália,DROPERDAL,102980078,"2,5mg/mL",sol inj,02/02/2018
dropropizina,Abbott,VIBRAL,105530348,"1,5mg/mL",xpe (infantil),12/11/2012
dropropizina,Abbott,VIBRAL,105530348,3mg/mL,xpe (adulto),12/11/2012
dropropizina,Abbott,VIBRAL,105530348,30mg/mL,sol or (got),12/11/2012
duloxetina (cloridrato),Eli Lilly,CYMBALTA,112600164,30mg,"cap + micrograngastrorresistentes",12/11/2012
duloxetina (cloridrato),Eli Lilly,CYMBALTA,112600164,60mg,"cap + micrograngastrorresistentes",12/11/2012
dutasterida,Glaxosmithkline,AVODART,101070231,"0,5mg",cap  mole,12/11/2012
ebastina,Eurofarma,EBASTEL,100430760,1mg/mL,sol oral,25/05/2016
ebastina,Eurofarma,EBASTEL,100430760,10mg,com rev,23/06/2016
edoxabana (tosilato),Daiichi Sankyo,LIXIANA,104540185,15 mg,com rev,30/10/2018
edoxabana (tosilato),Daiichi Sankyo,LIXIANA,104540185,30 mg,com rev,30/10/2018
edoxabana (tosilato),Daiichi Sankyo,LIXIANA,104540185,60 mg,com rev,30/10/2018
efavirenz,Farmanguinhos,EFAVIRENZ,110630126,600mg,com rev,13/04/2018
efedrina (sulfato),Cristália,EFEDRIN,102980198,50mg/mL,sol inj,28/09/2016
eltrombopague olamina,Novartis Biociências,REVOLADE,100681132,25mg,com rev,29/10/2015
eltrombopague olamina,Novartis Biociências,REVOLADE,100681132,50mg,com rev,29/10/2015
empagliflozina,Boehringer Ingelheim,JARDIANCE,103670172,10mg,com rev,19/06/2015
empagliflozina,Boehringer Ingelheim,JARDIANCE,103670172,25mg,com rev,19/06/2015
enalapril (maleato),Merck Sharp & Dohme,RENITEC,100290031,5mg,com,12/11/2012
enalapril (maleato),Merck Sharp & Dohme,RENITEC,100290031,10mg,com,12/11/2012
enalapril (maleato),Merck Sharp & Dohme,RENITEC,100290031,20mg,com,12/11/2012
enflurano,Cristália,ENFLURAN,102980157,1ml/ml,sol inal,13/03/2013
enfuvirtida,Roche,FUZEON,101000617,"108mg/1,1mL(90mg/mL)",pó liof sol inj,30/04/2013
entacapona,Novartis Biociências,COMTAN,100680095,200mg,com rev,12/11/2012
entecavir,Bristol Myers Squibb,BARACLUDE,101800377,"0,5mg",com rev,12/11/2012
enzalutamida,Astellas,XTANDI,177170006,40mg,cap mole,29/01/2016
epinastina (cloridrato),Aché,TALERC,105730364,10mg,com rev,12/11/2012
epinastina (cloridrato),Aché,TALERC,105730364,20mg,com rev,12/11/2012
epinastina (cloridrato),Aché,TALERC,105730364,2mg/mL,xpe,12/11/2012
epinefrina,Hipolabor,ADREN,113430001,1mg/mL,sol inj,02/02/2018
epirrubicina (cloridrato),Pfizer,FARMORUBICINA CS,102160151,2mg/mL,sol inj,12/11/2012
epirrubicina (cloridrato),Pfizer,FARMORUBICINA RD,102160151,10mg/5mL,pó liof sol inj,12/11/2012
epirrubicina (cloridrato),Pfizer,FARMORUBICINA RD,102160151,50mg/25mL,pó liof sol inj,12/11/2012
eribulina (mesilato),Eisai Laboratórios,HALAVEN,173100001,"0,5mg/ml",sol inj,11/02/2015
eritromicina (lactobionato),Opem,TROMAXIL,127480025,1000mg,po sol inj,12/11/2012
erlotinibe (cloridrato),Roche,TARCEVA,101000651,25mg,com rev,12/11/2012
erlotinibe (cloridrato),Roche,TARCEVA,101000651,100mg,com rev,12/11/2012
erlotinibe (cloridrato),Roche,TARCEVA,101000651,150mg,com rev,12/11/2012
ertapeném sódico,Merck Sharp & Dohme,INVANZ,100290034,1g,po liof sol inj,12/11/2012
escitalopram (oxalato),Lundbeck,LEXAPRO,104750044,20 mg/ml,sol oral,12/11/2012
escitalopram (oxalato),Lundbeck,LEXAPRO,104750044,10mg,com rev,12/11/2012
escitalopram (oxalato),Lundbeck,LEXAPRO,104750044,15mg,com rev,12/11/2012
escitalopram (oxalato),Lundbeck,LEXAPRO,104750044,20mg,com rev,12/11/2012
escitalopram (oxalato),Libbs,RECONTER,100330156,10 mg/ml,sol oral,27/08/2018
escopolamina (butilbrometo),Boehringer Ingelheim,BUSCOPAN,103670014,10mg,drag,12/11/2012
escopolamina (butilbrometo),Boehringer Ingelheim,BUSCOPAN,103670014,10mg/mL,sol or (got),12/11/2012
escopolamina (butilbrometo),Boehringer Ingelheim,BUSCOPAN,103670014,20mg/mL,sol inj,12/11/2012
esilato de nintedanibe,Boehringer Ingelheim,OFEV,103670173,100mg,cap mole,28/09/2016
esilato de nintedanibe,Boehringer Ingelheim,OFEV,103670173,150mg,cap mole,25/11/2016
esmolol (cloridrato),Cristália,BREVIBLOC,102980227,10mg/mL,sol inj,02/02/2018
esomeprazol magnésio triidratado,Astrazeneca,NEXIUM,116180105,20mg,com rev lib retard,12/11/2012
esomeprazol magnésio triidratado,Astrazeneca,NEXIUM,116180105,40mg,com rev lib retard,12/11/2012
esomeprazol sódico,Astrazeneca,NEXIUM iv,116180209,40mg,po liof sol inj,12/11/2012
espiramicina,Sanofi-Aventis,ROVAMICINA,113000309,"1,5 MUI",com rev,12/11/2012
espironolactona,Pfizer,ALDACTONE,102160176,25 mg,com,12/11/2012
espironolactona,Pfizer,ALDACTONE,102160176,50mg,com,12/11/2012
espironolactona,Pfizer,ALDACTONE,102160176,100mg,com,12/11/2012
estazolam,Abbott,NOCTAL,105530045,2mg,com,12/11/2012
estradiol,Libbs,NATIFA,100330103,1mg,com,27/06/2019
estradiol,Organon,SANDRENA,101710084,"0,1PCC (1mg/g)",gel (sachê),12/11/2012
estradiol (hemiidratado),Teva Farmacêutica,ESTREVA,155730017,"0,1PCC (1mg/g)",gel,12/11/2012
estradiol (hemiidratado),Besins,OESTROGEL,187590002,"0,6mg/g",gel,28/07/2017
estradiol hemi-hidratado,Janssen Cilag,SYSTEN,112363336,"1,6mg",ades,12/11/2012
estradiol hemi-hidratado,Janssen Cilag,SYSTEN,112363336,"3,2mg",ades,12/11/2012
estradiol hemi-hidratado,Janssen Cilag,SYSTEN,112363336,"6,4mg",ades,12/11/2012
estriol,Schering Plough,OVESTRION,101710030,"1,0 mg/g",crem vag,12/11/2012
estriol,Schering Plough,OVESTRION,101710030,"1,0mg",com,12/11/2012
estriol,Schering Plough,OVESTRION,101710030,"2,0mg",com,12/11/2012
eszopiclona,Eurofarma,PRYSMA,100431248,1mg,com rev,31/10/2019
eszopiclona,Eurofarma,PRYSMA,100431248,2mg,com rev,31/10/2019
eszopiclona,Eurofarma,PRYSMA,100431248,3mg,com rev,31/10/2019
etionamida,Fundação Oswaldo Cruz,"FARMANGUINHOS -ETIONAMIDA",110630078,250mg,com rev,26/09/2018
etodolaco,Apsen,FLANCOX,101180146,200mg,com rev,12/11/2012
etodolaco,Apsen,FLANCOX,101180146,300mg,com rev,12/11/2012
etodolaco,Apsen,FLANCOX,101180146,400mg,com rev,12/11/2012
etodolaco,Apsen,FLANCOX,101180147,500mg,com rev,13/04/2018
etomidato,Janssen Cilag,HYPNOMIDATE,112360023,2mg/mL,sol inj,12/11/2012
etonogestrel,Schering Plough,IMPLANON,101710088,68mg,impl sc,12/11/2012
etoposídeo,Wyeth,EUNADES CS,102160215,20 mg/ml,sol inj,12/11/2012
etoricoxib,Merck Sharp & Dohme,ARCOXIA,100290035,60mg,com rev,12/11/2012
etoricoxib,Merck Sharp & Dohme,ARCOXIA,100290035,90mg,com rev,12/11/2012
etravirina,Janssen Cilag,INTELENCE,112363391,100mg,com,30/04/2013
everolimo,Novartis Biociências,AFINITOR,100681065,"2,5mg",com,12/11/2012
everolimo,Novartis Biociências,AFINITOR,100681065,5mg,com,12/11/2012
everolimo,Novartis Biociências,AFINITOR,100681065,10mg,com,12/11/2012
everolimo,Novartis Biociências,CERTICAN,100680959,"0,5mg",com,21/01/2013
everolimo,Novartis Biociências,CERTICAN,100680959,"0,75mg",com,21/01/2013
everolimo,Novartis Biociências,CERTICAN,100680959,"1,0mg",com,21/01/2013
exemestano,Pfizer,AROMASIN,102160141,25mg,drag,12/11/2012
exenatida,Eli Lilly,BYETTA,112600182,250mcg/ml,sol inj,12/11/2012
ezetimiba,Merck Sharp & Dohme,EZETROL,100290076,10mg,com,12/11/2012
famotidina,Aché,FAMOX,105730144,40mg,com,26/07/2018
fampridina,Biogen,FAMPYRA,169930003,10mg,com rev lib prol,01/07/2014
fanciclovir,EMS Sigma Pharma,PENVIR,135690607,125mg,com rev,30/10/2018
fanciclovir,EMS Sigma Pharma,PENVIR,135690607,500mg,com rev,30/10/2018
felodipino,Astrazeneca,SPLENDIL,116180074,"2,5mg",com rev lib prol,12/11/2012
felodipino,Astrazeneca,SPLENDIL,116180074,"5,0mg",com rev lib prol,12/11/2012
felodipino,Astrazeneca,SPLENDIL,116180074,10mg,com rev lib prol,12/11/2012
fenazopiridina (cloridrato),Zodiac,PYRIDIUM,122140075,100mg,drag,12/11/2012
fenazopiridina (cloridrato),Zodiac,PYRIDIUM,122140075,200mg,drag,12/11/2012
fenilbutazona cálcica,Vitamedic,BUTACID,103920155,200mg,com rev,15/06/2018
fenitoína,Sanofi-Aventis,HIDANTAL,113000233,100mg,com,12/11/2012
fenitoína sódica,Sanofi-Aventis,HIDANTAL,113000233,50mg/mL,sol inj,12/11/2012
fenobarbital,Sanofi-Aventis,GARDENAL,113000306,40mg/mL,sol oral,12/11/2012
fenobarbital,Sanofi-Aventis,GARDENAL,113000306,50mg,com,12/11/2012
fenobarbital,Sanofi-Aventis,GARDENAL,113000306,100mg,com,12/11/2012
fenobarbital sódico,União Química,UNIFENOBARB,104970252,200mg/mL,sol inj,26/07/2018
fenofibrato,Abbott,LIPIDIL,105530358,200mg,cap dura,12/11/2012
fenofibrato,Abbott,LIPIDIL,105530358,160mg,com rev,10/12/2014
fenofibrato,Cosmed,LIPANON,178170095,250mg,"cap dura com grangastrorresistentes",12/11/2012
fenoterol (bromidrato),Boehringer Ingelheim,BEROTEC,103670006,"5,0 mg/mL",sol oral,12/11/2012
fenoterol (bromidrato),Boehringer Ingelheim,BEROTEC,103670006,"2mg/ml(100mcg/dose)",sol aer dosif,12/11/2012
fenoterol (bromidrato),Boehringer Ingelheim,BEROTEC,103670006,"4mg/ml(200mcg/dose)",sol aer dosif,12/11/2012
fentanila,Janssen Cilag,DUROGESIC D-TRANS,112360027,"2,1mg",ades,12/11/2012
fentanila,Janssen Cilag,DUROGESIC D-TRANS,112360027,"4,2mg",ades,12/11/2012
fentanila,Janssen Cilag,DUROGESIC D-TRANS,112360027,"8,4mg",ades,12/11/2012
fentanila,Janssen Cilag,DUROGESIC D-TRANS,112360027,"16,8mg",ades,12/11/2012
fentanila (citrato),Janssen Cilag,FENTANIL,112360027,50mcg/mL,sol inj (ampola),12/11/2012
fentanila (citrato),Cristália,FENTANEST,102980081,"0,05mg/mL",sol inj (frasco ampola),29/11/2017
fenticonazol (nitrato),Aché,FENTIZOL,105730327,"0,02g/g",crem vag,12/11/2012
fenticonazol (nitrato),Aché,FENTIZOL,105730327,600mg,ovul,12/11/2012
fenticonazol (nitrato),Aché,FENTIZOL,105730327,20mg/ml,sol derm,21/01/2013
fenticonazol (nitrato),Aché,FENTIZOL,105730327,"0,02g/g",crem derm,29/10/2014
fexofenadina (cloridrato),Sanofi-Aventis,ALLEGRA,113000258,30mg,com rev,12/11/2012
fexofenadina (cloridrato),Sanofi-Aventis,ALLEGRA,113000258,60mg,com rev,12/11/2012
fexofenadina (cloridrato),Sanofi-Aventis,ALLEGRA,113000258,120mg,com rev,12/11/2012
fexofenadina (cloridrato),Sanofi-Aventis,ALLEGRA,113000258,180mg,com rev,12/11/2012
fexofenadina (cloridrato),Sanofi-Aventis,ALLEGRA pediátrico,113000258,6mg/mL,sus or,12/11/2012
finasterida,Merck Sharp & Dohme,PROPÉCIA,100290019,1 mg,com rev,12/11/2012
finasterida,Merck S/A,FINASTERIDA,100890337,5mg,com rev,26/09/2018
fingolimode (cloridrato),Novartis Biociências,GILENYA,100681076,"0,5mg",cap dura,21/01/2013
fluconazol,Pfizer,ZOLTEC,102160044,2mg/mL,sol inj infus iv,12/11/2012
fluconazol,Pfizer,ZOLTEC,102160044,50mg,cap dura,12/11/2012
fluconazol,Pfizer,ZOLTEC,102160044,100mg,cap dura,12/11/2012
fluconazol,Pfizer,ZOLTEC,102160044,150mg,cap dura,12/11/2012
fludarabina(fosfato),Libbs,FLUDALIBBS,100330150,50mg,po liof,31/07/2019
flumazenil,Aspen Pharma,LANEXAT,137640161,"0,1mg/mL",sol inj,12/11/2012
flunitrazepam,Farmoquímica,ROHYPNOL,101000075,1mg,com rev,12/11/2012
fluoextina,EMS Sigma Pharma,DAFORIN,135690598,20mg/mL,sol oral,30/08/2017
fluoextina,EMS Sigma Pharma,DAFORIN,135690598,20mg,com rev,12/04/2018
fluormetolona,Allergan,FLUMEX,101470013,1mg/mL,sus oft,15/06/2018
fluormetolona,Allergan,FLUMEX,101470013,"2,5mg/mL",sus oft,15/06/2018
fluoruracila,Accord,FLUORURACILA,155370021,50mg/mL,sol inj,12/11/2012
fluoxetina (cloridrato),Eli Lilly,PROZAC,112600007,20mg,cap dura,12/11/2012
flurbiprofeno,Allergan,OCUFEN,101470042,"0,3mg/mL",sol oft,12/11/2012
flurbiprofeno,Reckitt Benckiser,STREPSILS,173900003,"8,75mg",past,30/11/2015
flutamida,Hypermarcas,EULEXIN,172870521,250mg,com,12/11/2012
fluticasona (furoato),Glaxosmithkline,AVAMYS,101070271,"27,5mcg/dose",spr nas,19/04/2013
fluticasona (proprionato),Glaxosmithkline,FLIXONASE,101070167,50mcg/dose,sus nas,12/11/2012
fluticasona (proprionato),Glaxosmithkline,FLIXOTIDE DISKUS,101070197,50mcg/dose,po inal,12/11/2012
fluticasona (proprionato),Glaxosmithkline,FLIXOTIDE DISKUS,101070197,250mcg/dose,po inal,12/11/2012
fluticasona (proprionato),Glaxosmithkline,FLIXOTIDE SPR,101070197,50mcg/dose,sol aer inal or + inal,12/11/2012
fluticasona (proprionato),Glaxosmithkline,FLIXOTIDE SPR,101070197,250mcg/dose,sol aer inal or + inal,12/11/2012
flutrimazol,Aché,MICETAL,112130217,"0,01g/g",crem derm,12/11/2012
flutrimazol,Aché,MICETAL,112130217,"0,01g/mL",sol top,12/11/2012
fluvastatina sódica,Novartis Biociências,LESCOL XL,100680041,80mg,com rev lib prol,12/11/2012
formoterol (fumarato),Novartis Biociências,FORADIL,100680026,12mcg,cap dura po inal or,12/11/2012
fosamprenavir (cálcico),Glaxosmithkline,TELZIR,101070248,700mg,com rev,30/04/2013
fosamprenavir (cálcico),Glaxosmithkline,TELZIR,101070248,50mg/ml,sus or,30/04/2013
fosaprepitanto dimeglumina,Merck Sharp & Dohme,EMEND INJETÁVEL,100290184,150mg,po liof inj,08/04/2016
fotemustina,Servier,MUPHORAN,112780053,50mg/mL,po sol inj,12/11/2012
fulvestranto,Astrazeneca,FASLODEX,116180114,50mg/mL,sol inj,12/11/2012
fumarato dimetila,Biogen,TECFIDERA,169930004,120mg,cap lib prol,11/05/2017
fumarato dimetila,Biogen,TECFIDERA,169930005,240mg,cap lib prol,11/05/2017
furosemida,Sanofi-Aventis,LASIX,113000052,10mg/mL,sol inj,12/11/2012
furosemida,Sanofi-Aventis,LASIX,113000052,40mg,com,12/11/2012
"fusídico, ácido",Leo Pharma,VERUTEX,185690002,20mg/g,crem derm,12/11/2012
gabapentina,Pfizer,NEURONTIN,102160089,300mg,cap dura,12/11/2012
gabapentina,Pfizer,NEURONTIN,102160089,400mg,cap dura,12/11/2012
gabapentina,Pfizer,NEURONTIN,102160089,600mg,com rev,12/11/2012
ganciclovir sódico,Roche,CYMEVENE,101000536,500mg/10mL,po liof sol inj,12/11/2012
gatifloxacino,Allergan,ZYMAR,101470159,3mg/mL,sol oft,12/11/2012
Gefitinibe,Astrazeneca,IRESSA,116180236,250 mg,com rev,29/07/2016
gemifloxacino (mesilato),Aché,FACTIVE,105730363,320 mg,com rev,12/11/2012
gencitabina (cloridrato),Eli Lilly,GEMZAR,112600017,200mg/5mL,po liof sol inj,12/11/2012
gencitabina (cloridrato),Eli Lilly,GEMZAR,112600017,1g/25mL,po liof sol inj,12/11/2012
genfibrozila,Pfizer,LOPID,102160098,600mg,com rev,12/11/2012
genfibrozila,Pfizer,LOPID,102160098,900mg,com rev,12/11/2012
glibenclamina,Sanofi-Aventis,DAONIL,113000032,"5,0mg",com,12/11/2012
gliclazida,Servier,DIAMICRON MR,112780004,30mg,com lib prol,12/11/2012; 21/1/2013
gliclazida,Servier,DIAMICRON MR,112780004,60mg,com lib prol,12/11/2012; 21/1/2013
glicosamina (sulfato),Zodiac,DINAFLEX,122140031,"1,5g",po or,12/11/2012
glimepirida,Sanofi-Aventis,AMARYL,113000205,1mg,com,12/11/2012
glimepirida,Sanofi-Aventis,AMARYL,113000205,2mg,com,12/11/2012
glimepirida,Sanofi-Aventis,AMARYL,113000205,3mg,com,12/11/2012
glimepirida,Sanofi-Aventis,AMARYL,113000205,4mg,com,12/11/2012
glimepirida,Sanofi-Aventis,AMARYL,113000205,6mg,com,12/11/2012
glipizida,Pfizer,MINIDIAB,102160136,5mg,com,12/11/2012
gosserrelina (acetato),Astrazeneca,ZOLADEX,116180043,"3,6mg",depot,12/11/2012
gosserrelina (acetato),Astrazeneca,ZOLADEX LA,116180043,"10,8mg",depot,12/11/2012
granisetrona (cloridrato),Laboratórios Bagó,KYTRIL,156260029,1mg/mL,sol inj,12/11/2012
griseofulvina,Astrazeneca,FULCIN,116180013,500 mg,com,12/11/2012
guaifenesina,Aché,"TRANSPULMIN XAROPEINFANTIL",105730354,"6,667mg/mL",xpe,12/11/2012
guaifenesina,Aché,"TRANSPULMIN XAROPEADULTO",105730349,"13,3mg/ml",xpe,16/05/2013
haloperidol,Janssen Cilag,HALDOL,112360011,2mg/mL,sol oral,12/11/2012
haloperidol,Janssen Cilag,HALDOL,112360011,1mg,com,12/11/2012
haloperidol,Janssen Cilag,HALDOL,112360011,5mg,com,12/11/2012
haloperidol,Janssen Cilag,HALDOL,112360011,5mg/mL,sol inj,12/11/2012
haloperidol (decanoato),Janssen Cilag,HALDOL DECANOATO,112360012,50 mg/mL,sol inj,12/11/2012
hidralazina (cloridrato),Novartis Biociências,APRESOLINA,100680013,25mg,drag,12/11/2012
hidralazina (cloridrato),Novartis Biociências,APRESOLINA,100680013,50mg,drag,12/11/2012
hidroclorotiazida,Sanofi-Aventis,CLORANA,113001130,25mg,com,12/11/2012
hidroclorotiazida,Sanofi-Aventis,CLORANA,113001130,50mg,com,12/11/2012
hidrocortisona (acetato),Bayer,BERLISON,170560081,10mg/g,crem derm,12/11/2012
hidrocortisona (acetato),Bayer,BERLISON,170560081,10mg/g,pom derm,12/11/2012
hidrocortisona (butirato),Eurofarma,LOCOID,100430682,1mg/g,crem derm,12/11/2012
hidrocortisona (butirato),Eurofarma,LOCOID,100430682,1mg/g,loc meu,12/11/2012
hidrocortisona (succinato sódico),União Química,CORTISONAL,104970020,100mg,po liof  inj,28/09/2016
hidrocortisona (succinato sódico),União Química,CORTISONAL,104970020,500mg,po liof  inj,28/09/2016
hidroxicloroquina (sulfato),Sanofi-Aventis,PLAQUINOL,113001000,400mg,com rev,12/11/2012
hidroxiuréia,Bristol Myers Squibb,HYDREA,101800093,500mg,cap dura,12/11/2012
ibandronato de sódio,Laboratórios Bagó,BONVIVA,156260030,150mg,com rev,12/11/2012
ibrutinibe,Janssen Cilag,IMBRUVICA,112363412,140mg,cap gel dura,30/08/2017
ibuprofeno,Cosmed,ALIVIUM,178170807,30mg/mL,sus or,12/11/2012
ibuprofeno,Cosmed,ALIVIUM,178170807,50mg/mL,sus or,12/11/2012
ibuprofeno,Cosmed,ALIVIUM,178170807,100mg/mL,sus or,12/11/2012
ibuprofeno,Pfizer,ADVIL,102160256,200mg,com rev,26/07/2018
ibuprofeno,Pfizer,ADVIL,102160256,400 mg,cap mole,08/03/2013
ibuprofeno,Pfizer,MOTRIN,102160156,600mg,com rev,12/11/2012
ibuprofeno,Cosmed,ALIVIUM,178170780,600mg,cap mole,13/04/2018
ibuprofeno arginina,Zambon,SPIDUFEN,100840148,1155mg,gran,12/11/2012
ibuprofeno arginina,Zambon,SPIDUFEN,100840148,770mg,gran,12/11/2012
icatibanto (acetato),Shire,FIRAZYR,169790003,10mg/mL,sol inj,30/08/2017
idarrubicina (cloridrato),Pfizer,ZAVEDOS,102160174,5mg/5mL,po liof sol inj,12/11/2012
idarrubicina (cloridrato),Pfizer,ZAVEDOS,102160174,10mg/10mL,po liof sol inj,12/11/2012
ifosfamida,Baxter,HOLOXANE,106830171,40mg/ml,po prep extemp,28/09/2016
imatinib (mesilato),Novartis Biociências,GLIVEC,100680174,100mg,com rev,12/11/2012
imatinib (mesilato),Novartis Biociências,GLIVEC,100680174,400mg,com rev,12/11/2012
imipramina (cloridrato),Novartis Biociências,TOFRANIL,137640143,10mg,drag,12/11/2012
imipramina (cloridrato),Novartis Biociências,TOFRANIL,137640143,25mg,drag,12/11/2012
imiquimode,Farmoquímica,IXIUM,103900176,50mg/g,crem derm,29/10/2014
indacaterol (maleato),Novartis Biociências,ONBRIZE,100681073,150mcg,cap dura po inal or,30/04/2013
indacaterol (maleato),Novartis Biociências,ONBRIZE,100681073,300mcg,cap dura po inal or,30/04/2013
indapamida,Servier,NATRILIX,112780048,"2,5mg",drag,12/11/2012
indapamida,Servier,NATRILIX SR,112780048,"1,5mg",com rev lib prol,12/11/2012
indinavir (sulfato),Merck Sharp & Dohme,CRIXIVAN,100290004,400mg,cap dura,12/11/2012
indometacina,Aspen Pharma,INDOCID,137640119,25mg,cap dura,12/11/2012
indometacina,Aspen Pharma,INDOCID,137640119,50mg,cap dura,12/11/2012
indometacina,Merck Sharp & Dohme,INDOCID,100290170,100mg,sup,12/11/2012
ipratrópio (brometo),Boehringer Ingelheim,ATROVENT,103670004,"0,25mg/mL",sol inal,12/11/2012
ipratrópio (brometo),Boehringer Ingelheim,ATROVENT N,103670004,20 mcg/dose,aer dosif,12/11/2012
irbesartana,Sanofi-Aventis,APROVEL,113000993,150mg,com,12/11/2012
irbesartana,Sanofi-Aventis,APROVEL,113000993,300mg,com,12/11/2012
irinotecano (cloridrato tri-hidratado),Wyeth,CAMPTOSAR,121100434,20mg/mL,sol inj,12/11/2012
isoconazol (nitrato),Bayer,GYNO-ICADEN,170560099,10mg/g,crem vag,12/11/2012
isoconazol (nitrato),Bayer,GYNO-ICADEN,170560099,600mg,ovul,12/11/2012
isoconazol (nitrato),Bayer,ICADEN,170560100,10mg/g,crem derm,12/11/2012
isoconazol (nitrato),Bayer,ICADEN,170560100,10mg/mL,sol top,12/11/2012
isoflurano,Biochimico,ISOFLURANO,100630222,1ml/mL,sol inal,13/03/2013
isotretinoína,Germed,ISOTRETINOÍNA,105830755,10mg,cap mole,23/06/2016
isotretinoína,Roche,ROACUTAN,101000182,20mg,cap mole,12/11/2012
isotretinoína,Stiefel,ISOTREX,106750046,"0,5mg/g",gel,12/11/2012
isotretinoína,Stiefel,ISOTREX,106750046,"0,5mg/g",crem derm,12/11/2012
itraconazol,Janssen Cilag,SPORANOX,112360028,100mg,cap dura,12/11/2012
ivabradina (cloridrato),Servier,PROCORALAN,112780071,5mg,com rev,10/05/2013
ivabradina (cloridrato),Servier,PROCORALAN,112780071,"7,5mg",com rev,10/05/2013
ivermectina,Abbott,REVECTINA,105530351,6mg,com,12/11/2012
lacidipino,Glaxosmithkline,LACIPIL,101070179,4mg,com rev,12/11/2012
lacosamida,UCB biopharma,VIMPAT,123610081,50mg,com rev,01/07/2014
lacosamida,UCB biopharma,VIMPAT,123610081,100mg,com rev,01/07/2014
lacosamida,UCB biopharma,VIMPAT,123610081,150mg,com rev,01/07/2014
lacosamida,UCB biopharma,VIMPAT,123610081,200mg,com rev,01/07/2014
lacosamida,UCB biopharma,VIMPAT,123610081,10mg/ml,sol oral,01/07/2014
lacosamida,UCB biopharma,VIMPAT,123610081,10mg/ml,sol inj,01/07/2014
lamivudina,Cristália,LAMI,102980245,10mg/mL,sol oral,25/11/2016
lamivudina,Glaxosmithkline,EPIVIR,101070236,150mg,com rev,12/11/2012
lamotrigina,Glaxosmithkline,LAMICTAL,101070006,25mg,com,12/11/2012
lamotrigina,Glaxosmithkline,LAMICTAL,101070006,50mg,com,12/11/2012
lamotrigina,Glaxosmithkline,LAMICTAL,101070006,100mg,com,12/11/2012
lamotrigina,Glaxosmithkline,LAMICTAL,101070006,5mg,com disp,12/11/2012
lamotrigina,Glaxosmithkline,LAMICTAL,101070006,25mg,com disp,12/11/2012
lamotrigina,Glaxosmithkline,LAMICTAL,101070006,50mg,com disp,12/11/2012
lamotrigina,Glaxosmithkline,LAMICTAL,101070006,100mg,com disp,12/11/2012
lamotrigina,Glaxosmithkline,LAMICTAL,101070006,200mg,com disp,12/11/2012
lansoprazol,Medley,LANSOPRAZOL,183260178,15mg,cap dura lib retard,25/11/2016
lansoprazol,Legrand,LANSOPRAZOL,167730301,30mg,cap dura lib retard,23/09/2014
lapatinibe (ditosilato),Novartis Biociências,TYKERB,100681137,250mg,com rev,06/06/2013
latanoprosta,Pfizer,XALATAN,102160129,50mcg/mL,sol oft,12/11/2012
leflunomida,Sanofi-Aventis,ARAVA,113000264,20mg,com rev,12/11/2012
leflunomida,Sanofi-Aventis,ARAVA,113000264,100mg,com rev,12/11/2012
lenalidomida,Celgene,REVLIMID,196140002,"2,5mg",cap dura,15/06/2018
lenalidomida,Celgene,REVLIMID,196140002,5mg,cap dura,15/06/2018
lenalidomida,Celgene,REVLIMID,196140002,10mg,cap dura,15/06/2018
lenalidomida,Celgene,REVLIMID,196140002,15mg,cap dura,15/06/2018
lenalidomida,Celgene,REVLIMID,196140002,25mg,cap dura,15/06/2018
lenvatinibe (mesilato),Eisai Laboratórios,LENVIMA,173100003,4mg,cap dura,13/03/2018
lenvatinibe (mesilato),Eisai Laboratórios,LENVIMA,173100003,10mg,cap dura,13/03/2018
lercanidipino (cloridrato),Medley,ZANIDIP,196140002,10mg,com rev,21/01/2013
lercanidipino (cloridrato),Medley,ZANIDIP,101810454,20mg,com rev,21/01/2013
letrozol,Novartis Biociências,FEMARA,100680100,"2,5mg",com rev,12/11/2012
leuprorrelina (acetato),Abbvie,LUPRON,198600007,"5,0mg/ml",sol inj,29/07/2016
leuprorrelina (acetato),Abbvie,LUPRON DEPOT,198600007,"3,75mg/1mL","po liof sus inj +diluente",29/07/2016
leuprorrelina (acetato),Abbvie,LUPRON DEPOT,198600007,"11,25mg/2mL","po liof sus inj +diluente",29/07/2016
levamisol (cloridrato),Janssen Cilag,ASCARIDIL,112363331,80mg,com,12/11/2012
